timestamp,sensor_id,w,x,y,z
15:15:35.968099,1,1.0,0.0,0.0,0.0
15:15:35.968099,2,1.0,0.0,0.0,-0.0
15:15:36.037939,1,1.0,0.0,0.0,-0.0
15:15:36.037939,2,1.0,0.0,0.0,-0.0
15:15:36.111216,1,1.0,0.0,0.0,-0.0
15:15:36.111216,2,1.0,0.0,0.0,-0.0
15:15:36.180880,1,1.0,0.0,0.0,-0.0
15:15:36.180880,2,1.0,0.0,0.0,-0.0
15:15:36.250625,1,1.0,0.0,0.0,-0.0
15:15:36.250625,2,1.0,0.0,0.0,-0.0
15:15:36.320273,1,1.0,0.0,0.0,-0.0
15:15:36.320273,2,1.0,0.0,0.0,-0.0
15:15:36.390148,1,1.0,0.0,0.0,-0.0
15:15:36.390148,2,1.0,0.0,0.0,-0.0
15:15:36.459644,1,1.0,0.0,0.0,-0.0
15:15:36.459644,2,1.0,0.0,-0.0,-0.0
15:15:36.529426,1,1.0,0.0,0.0,-0.0
15:15:36.529426,2,1.0,0.0,-0.0,-0.0
15:15:36.599233,1,1.0,0.0,0.0,-0.0
15:15:36.599233,2,1.0,0.0,-0.0,-0.0
15:15:36.668607,1,1.0,0.0,0.0,-0.0
15:15:36.668607,2,1.0,0.0,-0.0,-0.0
15:15:36.738667,1,1.0,0.0,0.0,-0.0
15:15:36.738667,2,1.0,0.0,-0.0,-0.0
15:15:36.807889,1,1.0,0.0,0.0,-0.0
15:15:36.807889,2,1.0,0.0,-0.0,-0.0
15:15:36.877425,1,1.0,0.0,0.0,-0.0
15:15:36.877425,2,1.0,0.0,-0.0,-0.0
15:15:36.947314,1,1.0,0.0,0.0,-0.0
15:15:36.947314,2,1.0,0.0,-0.0,-0.0
15:15:37.020550,1,1.0,0.0,0.0,-0.0
15:15:37.020550,2,1.0,0.0,-0.0,-0.0
15:15:37.090429,1,1.0,0.0,0.0,-0.0
15:15:37.090429,2,1.0,0.0,-0.0,-0.0
15:15:37.159995,1,1.0,0.0,0.0,-0.0
15:15:37.159995,2,1.0,0.0,-0.0,-0.0
15:15:37.229619,1,1.0,0.0,0.0,-0.0
15:15:37.229619,2,1.0,0.0,-0.0,-0.0
15:15:37.299384,1,1.0,0.0,0.0,-0.0
15:15:37.299384,2,1.0,0.0,-0.0,-0.0
15:15:37.368955,1,1.0,0.0,0.0,-0.0
15:15:37.368955,2,1.0,0.0,-0.0,-0.0
15:15:37.438672,1,1.0,0.0,0.0,-0.0
15:15:37.438672,2,1.0,0.0,-0.0,-0.0
15:15:37.508426,1,1.0,0.0,0.0,-0.0
15:15:37.508426,2,1.0,0.0,-0.0,-0.0
15:15:37.577792,1,1.0,0.0,0.0,-0.0
15:15:37.577792,2,1.0,0.0,-0.0,-0.0
15:15:37.647655,1,1.0,0.0,0.0,-0.0
15:15:37.647655,2,1.0,0.0,-0.0,-0.0
15:15:37.717087,1,1.0,0.0,0.0,-0.0
15:15:37.717087,2,1.0,0.0,-0.0,-0.0
15:15:37.786968,1,1.0,0.0,0.0,-0.0
15:15:37.786968,2,1.0,0.0,-0.0,-0.0
15:15:37.856580,1,1.0,0.0,0.0,-0.0
15:15:37.856580,2,1.0,0.0,-0.0,-0.0
15:15:37.929822,1,1.0,0.0,0.0,-0.0
15:15:37.929822,2,1.0,0.0,-0.0,-0.0
15:15:37.999525,1,1.0,0.0,0.0,-0.0
15:15:37.999525,2,1.0,0.0,-0.0,-0.0
15:15:38.069178,1,1.0,0.0,0.0,-0.0
15:15:38.069178,2,1.0,0.0,-0.0,-0.0
15:15:38.138934,1,1.0,0.0,0.0,-0.0
15:15:38.138934,2,1.0,0.0,-0.0,-0.0
15:15:38.208625,1,1.0,0.0,0.0,-0.0
15:15:38.208625,2,1.0,0.0,-0.0,-0.0
15:15:38.278220,1,1.0,0.0,0.0,-0.0
15:15:38.278220,2,1.0,0.0,-0.0,-0.0
15:15:38.348111,1,1.0,0.0,0.0,-0.0
15:15:38.348111,2,1.0,0.0,-0.0,-0.0
15:15:38.417547,1,1.0,0.0,0.0,-0.0
15:15:38.417547,2,1.0,0.0,-0.0,-0.0
15:15:38.487393,1,1.0,0.0,0.0,-0.0
15:15:38.487393,2,1.0,0.0,-0.0,-0.0
15:15:38.557467,1,1.0,0.0,0.0,-0.0
15:15:38.557467,2,1.0,0.0,-0.0,-0.0
15:15:38.626602,1,1.0,0.0,0.0,-0.0
15:15:38.626602,2,1.0,0.0,-0.0,-0.0
15:15:38.696613,1,1.0,0.0,0.0,-0.0
15:15:38.696613,2,1.0,0.0,-0.0,-0.0
15:15:38.765786,1,1.0,0.0,0.0,-0.0
15:15:38.765786,2,1.0,0.0,-0.0,-0.0
15:15:38.839221,1,1.0,0.0,0.0,-0.0
15:15:38.839221,2,1.0,0.0,-0.0,-0.0
15:15:38.908955,1,1.0,0.0,0.0,-0.0
15:15:38.908955,2,1.0,0.0,-0.0,-0.0
15:15:38.978552,1,1.0,0.0,0.0,-0.0
15:15:38.978552,2,1.0,0.0,-0.0,-0.0
15:15:39.048441,1,1.0,0.0,0.0,-0.0
15:15:39.048441,2,1.0,0.0,-0.0,-0.0
15:15:39.117854,1,1.0,0.0,0.0,-0.0
15:15:39.117854,2,1.0,0.0,-0.0,-0.0
15:15:39.187559,1,1.0,0.0,0.0,-0.0
15:15:39.187559,2,1.0,0.0,-0.0,-0.0
15:15:39.257249,1,1.0,0.0,0.0,-0.0
15:15:39.257249,2,1.0,0.0,-0.0,-0.0
15:15:39.326839,1,1.0,0.0,0.0,-0.0
15:15:39.326839,2,1.0,0.01,-0.0,-0.0
15:15:39.396709,1,1.0,0.0,0.0,-0.0
15:15:39.396709,2,1.0,0.02,-0.0,0.0
15:15:39.466379,1,1.0,0.0,0.0,-0.0
15:15:39.466379,2,1.0,0.03,-0.0,0.0
15:15:39.535757,1,1.0,0.0,0.0,-0.0
15:15:39.535757,2,1.0,0.05,-0.0,0.0
15:15:39.605546,1,1.0,0.0,0.0,-0.0
15:15:39.605546,2,1.0,0.06,-0.0,0.01
15:15:39.674983,1,1.0,0.0,0.0,-0.0
15:15:39.674983,2,1.0,0.06,-0.0,0.01
15:15:39.744805,1,1.0,0.0,0.0,-0.0
15:15:39.744805,2,1.0,0.06,-0.0,0.01
15:15:39.818130,1,1.0,0.0,0.0,-0.0
15:15:39.818130,2,1.0,0.05,-0.0,0.01
15:15:39.887768,1,1.0,0.0,0.0,-0.0
15:15:39.887768,2,1.0,0.06,-0.0,0.01
15:15:39.957510,1,1.0,0.0,0.0,-0.0
15:15:39.957510,2,1.0,0.06,-0.01,0.01
15:15:40.027056,1,1.0,0.0,0.0,-0.0
15:15:40.027056,2,1.0,0.06,-0.01,0.02
15:15:40.096833,1,1.0,0.0,0.0,-0.0
15:15:40.096833,2,1.0,0.06,-0.01,0.02
15:15:40.166578,1,1.0,0.0,0.0,-0.0
15:15:40.166578,2,1.0,0.06,-0.01,0.02
15:15:40.236117,1,1.0,0.0,0.0,-0.0
15:15:40.236117,2,1.0,0.05,-0.01,0.02
15:15:40.306059,1,1.0,0.0,0.0,-0.0
15:15:40.306059,2,1.0,0.05,-0.01,0.02
15:15:40.375475,1,1.0,0.0,0.0,-0.0
15:15:40.375475,2,1.0,0.05,-0.01,0.02
15:15:40.445229,1,1.0,0.0,0.0,-0.0
15:15:40.445229,2,1.0,0.05,-0.01,0.02
15:15:40.514746,1,1.0,0.0,0.0,-0.0
15:15:40.514746,2,1.0,0.05,-0.01,0.02
15:15:40.584746,1,1.0,0.0,0.0,-0.0
15:15:40.584746,2,1.0,0.04,-0.0,0.02
15:15:40.654348,1,1.0,0.0,0.0,-0.0
15:15:40.654348,2,1.0,0.03,-0.0,0.03
15:15:40.723632,1,1.0,0.0,0.0,-0.0
15:15:40.723632,2,1.0,0.02,-0.0,0.03
15:15:40.797175,1,1.0,0.0,0.0,-0.0
15:15:40.797175,2,1.0,0.02,-0.0,0.03
15:15:40.866735,1,1.0,0.0,0.0,-0.0
15:15:40.866735,2,1.0,0.02,-0.0,0.03
15:15:40.936473,1,1.0,0.0,0.0,-0.0
15:15:40.936473,2,1.0,0.01,-0.0,0.03
15:15:41.006170,1,1.0,0.0,0.0,-0.0
15:15:41.006170,2,1.0,0.01,0.0,0.03
15:15:41.075724,1,1.0,0.0,0.0,-0.0
15:15:41.075724,2,1.0,-0.0,0.0,0.03
15:15:41.145410,1,1.0,0.0,0.0,-0.0
15:15:41.145410,2,1.0,-0.01,0.0,0.03
15:15:41.215018,1,1.0,0.0,0.0,-0.0
15:15:41.215018,2,1.0,-0.02,0.0,0.03
15:15:41.285062,1,1.0,0.0,0.0,-0.0
15:15:41.285062,2,1.0,-0.02,0.0,0.03
15:15:41.354674,1,1.0,0.0,0.0,-0.0
15:15:41.354674,2,1.0,-0.02,0.01,0.03
15:15:41.424142,1,1.0,0.0,0.0,-0.0
15:15:41.424142,2,1.0,-0.03,0.01,0.03
15:15:41.493955,1,1.0,0.0,0.0,-0.0
15:15:41.493955,2,1.0,-0.04,0.01,0.03
15:15:41.563334,1,1.0,0.0,0.0,-0.0
15:15:41.563334,2,1.0,-0.05,0.01,0.03
15:15:41.633211,1,1.0,0.0,0.0,-0.0
15:15:41.633211,2,1.0,-0.05,0.01,0.03
15:15:41.706498,1,1.0,0.0,0.0,-0.0
