Format Version,1.24,Take Name,Take 2025-02-20 06.57.18 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-02-20 06.57.19.016 下午,Capture Start Frame,11113124,Total Frames in Take,6298,Total Exported Frames,6298,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
976,8.133333,-0.000369,-0.000233,-0.000136,1.000000,60.436325,118.462769,713.020874,48.598598,99.939598,707.613281,81.489563,126.986877,714.923340,51.220863,128.461777,716.525818,48.593433,99.934418,707.611816,81.497475,126.990898,714.924316,51.218102,128.462982,716.526367,55.907841,-67.844048,602.513245,58.422802,-29.091112,613.195435,61.170784,11.718348,630.833191,79.688393,30.591330,645.660522,72.138252,-48.910824,607.010193,75.124092,-9.062696,620.619934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,8.141667,-0.000008,-0.000142,-0.000099,1.000000,60.441143,118.464867,713.024231,48.603798,99.944733,707.605408,81.494102,126.989143,714.929016,51.225582,128.460663,716.538086,48.596504,99.934334,707.602173,81.504288,126.994614,714.930298,51.222656,128.465622,716.540100,55.912407,-67.854630,602.527954,58.430538,-29.101707,613.203491,61.169106,11.710299,630.835083,79.691772,30.588814,645.659058,72.144745,-48.935062,607.060791,75.127663,-9.065750,620.624023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,8.150000,-0.000648,-0.000293,-0.000159,1.000000,60.437840,118.465004,713.028381,48.599926,99.939354,707.629761,81.491234,126.989212,714.928650,51.222408,128.466400,716.526611,48.594948,99.938683,707.633728,81.498436,126.992447,714.929016,51.217781,128.463379,716.522644,55.914875,-67.867744,602.526062,58.425179,-29.111750,613.205933,61.172916,11.710971,630.840332,79.690254,30.587904,645.663208,72.143143,-48.951374,607.080444,75.126762,-9.081265,620.594849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,8.158333,-0.000446,0.000766,0.000049,1.000000,60.428871,118.455734,712.993286,48.587223,99.927353,707.612244,81.482719,126.987930,714.852356,51.216732,128.451889,716.515076,48.592800,99.923965,707.609253,81.477806,126.980843,714.840942,51.212151,128.458862,716.516907,55.914162,-67.883240,602.533691,58.421879,-29.126780,613.224182,61.163940,11.691374,630.818970,79.689857,30.582279,645.682861,72.149071,-48.972748,607.086182,75.122803,-9.100351,620.614258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,8.166667,-0.000515,-0.000260,-0.000062,1.000000,60.436420,118.459839,713.028870,48.601723,99.933342,707.626038,81.488297,126.987610,714.929932,51.219292,128.458511,716.530396,48.593555,99.926949,707.624512,81.495918,126.994255,714.932251,51.219795,128.458313,716.529602,55.912701,-67.895355,602.549805,58.421780,-29.133959,613.215271,61.165417,11.681394,630.837830,79.685394,30.581448,645.652161,72.148079,-48.983318,607.099670,75.117355,-9.112678,620.589600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,8.175000,-0.000404,0.000069,-0.000181,1.000000,60.440758,118.469963,713.040649,48.598106,99.947479,707.641479,81.495903,126.992317,714.929810,51.228306,128.470047,716.550476,48.593704,99.942467,707.639954,81.505028,126.995552,714.930298,51.223579,128.471848,716.551453,55.912704,-67.895988,602.553772,58.435776,-29.140463,613.272522,61.168171,11.689977,630.835205,79.690926,30.586203,645.645264,72.152962,-48.985985,607.115417,75.122810,-9.107750,620.632385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,8.183333,-0.000722,-0.000377,-0.000180,1.000000,60.440189,118.473808,713.042786,48.602379,99.947868,707.644897,81.493629,126.997398,714.945312,51.224606,128.476120,716.538025,48.599041,99.945709,707.643982,81.500427,127.000916,714.948059,51.219795,128.473404,716.533691,55.911213,-67.902855,602.558838,58.420300,-29.139320,613.229980,61.164925,11.690220,630.832275,79.687698,30.586580,645.666565,72.151093,-48.992470,607.129578,75.124771,-9.112312,620.612183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,8.191667,-0.000776,-0.000280,-0.000129,1.000000,60.433887,118.464844,713.030212,48.596935,99.937111,707.636597,81.486824,126.990799,714.927734,51.217953,128.466583,716.526123,48.593670,99.937210,707.636719,81.495239,126.993477,714.928223,51.212799,128.463837,716.525635,55.905693,-67.913612,602.558899,58.425468,-29.157452,613.263794,61.162781,11.682169,630.823547,79.685028,30.575752,645.660156,72.144348,-49.000324,607.127319,75.112457,-9.126531,620.587280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,8.200000,-0.000032,0.000306,-0.000076,1.000000,60.435226,118.458511,713.017456,48.593887,99.937576,707.610107,81.489487,126.983849,714.903015,51.222359,128.454056,716.539062,48.591320,99.928864,707.604492,81.498947,126.985085,714.901611,51.217415,128.461716,716.544983,55.904720,-67.921173,602.569580,58.415371,-29.162527,613.254028,61.166344,11.673107,630.834473,79.683563,30.574148,645.659058,72.134132,-49.003380,607.084534,75.119995,-9.130115,620.615845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,8.208333,-0.000661,-0.000434,-0.000142,1.000000,60.439587,118.456062,713.017334,48.603832,99.929871,707.615784,81.492157,126.981049,714.923340,51.222824,128.457214,716.512756,48.597466,99.929192,707.616211,81.503723,126.986343,714.924988,51.217632,128.452667,716.510620,55.905304,-67.920441,602.564026,58.414257,-29.160936,613.224915,61.162392,11.666116,630.817261,79.684418,30.572367,645.642944,72.143677,-49.012962,607.111877,75.116646,-9.130486,620.606995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,8.216667,-0.000829,0.001062,0.000002,0.999999,60.430882,118.458641,713.006836,48.584332,99.927261,707.646973,81.486610,126.990288,714.846985,51.221752,128.458344,716.526428,48.595230,99.935715,707.648987,81.477104,126.981262,714.843933,51.220318,128.458939,716.527466,55.899063,-67.916084,602.561462,58.407486,-29.155659,613.225220,61.161621,11.671036,630.833862,79.685242,30.575668,645.660400,72.133339,-49.005638,607.091797,75.107338,-9.128134,620.584778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,8.225000,-0.000485,0.001062,0.000080,0.999999,60.428600,118.468048,713.004028,48.584885,99.938530,707.631409,81.483025,127.001640,714.850037,51.217945,128.463913,716.530579,48.591381,99.938080,707.630859,81.476669,126.995773,714.848328,51.217747,128.470276,716.532837,55.894924,-67.906075,602.558960,58.404713,-29.144293,613.235291,61.157547,11.682629,630.836731,79.679886,30.581270,645.639771,72.131760,-48.997936,607.124207,75.108223,-9.121092,620.598145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,8.233333,-0.000461,-0.000451,-0.000053,1.000000,60.434986,118.471283,713.025391,48.602707,99.945137,707.616089,81.485970,126.999260,714.935425,51.216331,128.469406,716.524475,48.589851,99.935738,707.613708,81.502579,127.010269,714.948669,51.215363,128.466476,716.521667,55.895443,-67.905319,602.570007,58.404789,-29.143913,613.218872,61.161140,11.686010,630.822815,79.687065,30.579948,645.662354,72.127075,-48.990376,607.073914,75.105576,-9.117639,620.572449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,8.241667,-0.000768,-0.000700,-0.000117,1.000000,60.440311,118.464943,713.025269,48.608334,99.937004,707.621399,81.491447,126.991364,714.940552,51.221207,128.466400,716.513611,48.596798,99.933220,707.620728,81.505081,127.001244,714.943237,51.219147,128.460419,716.511597,55.892559,-67.904472,602.557434,58.407360,-29.146214,613.229736,61.164013,11.685159,630.834717,79.685371,30.576912,645.644409,72.131683,-48.989075,607.095581,75.107903,-9.119608,620.574402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,8.250000,-0.000612,-0.000519,-0.000167,1.000000,60.438793,118.461617,713.029724,48.603020,99.936562,707.624390,81.491470,126.985344,714.940125,51.221943,128.462891,716.524536,48.592884,99.930588,707.622375,81.503479,126.992760,714.942322,51.218410,128.461990,716.526672,55.892517,-67.899887,602.555481,58.402969,-29.140715,613.212524,61.161602,11.687182,630.830078,79.683197,30.574833,645.645691,72.124329,-48.985199,607.083130,75.109138,-9.117300,620.580872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,8.258333,-0.000270,-0.000047,-0.000188,1.000000,60.434628,118.459595,713.026672,48.592964,99.938728,707.619873,81.489456,126.981140,714.923035,51.221512,128.458878,716.537048,48.586899,99.930206,707.615906,81.496979,126.984550,714.921875,51.217747,128.464798,716.541443,55.885838,-67.888496,602.530029,58.398315,-29.128704,613.223083,61.157917,11.692389,630.820618,79.685097,30.580025,645.673218,72.124184,-48.973248,607.087158,75.102234,-9.110869,620.573425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,8.266667,-0.000558,-0.000349,-0.000198,1.000000,60.437584,118.460037,713.022766,48.598816,99.936302,707.619446,81.491432,126.982239,714.926880,51.222549,128.461517,716.521790,48.593369,99.931602,707.618408,81.499619,126.986519,714.928223,51.219807,128.461990,716.521606,55.887497,-67.874962,602.523682,58.404205,-29.116564,613.191467,61.155457,11.702289,630.808716,79.682854,30.583586,645.658325,72.123810,-48.961777,607.076843,75.109596,-9.093464,620.632629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,8.275000,-0.001027,-0.000680,-0.000200,0.999999,60.436798,118.463936,713.027588,48.601528,99.935173,707.633789,81.489418,126.987862,714.937622,51.219494,128.468719,716.511108,48.593895,99.935150,707.634338,81.501030,126.994461,714.939514,51.215538,128.462219,716.508789,55.886856,-67.858871,602.516541,58.402718,-29.105175,613.196106,61.159313,11.719593,630.818542,79.685173,30.587681,645.664612,72.118652,-48.943363,607.056641,75.111961,-9.075644,620.630127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,8.283333,-0.000471,0.000721,0.000006,1.000000,60.431522,118.464256,713.008484,48.588772,99.936615,707.627258,81.485924,126.994743,714.868958,51.219917,128.461365,716.528931,48.593212,99.933334,707.623291,81.480637,126.989288,714.857971,51.219151,128.469223,716.536194,55.878578,-67.838699,602.484436,58.401554,-29.092688,613.189270,61.157715,11.731750,630.822815,79.683380,30.594185,645.669495,72.122711,-48.929771,607.067810,75.109367,-9.066432,620.627014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,8.291667,-0.001171,-0.000444,-0.000084,0.999999,60.431095,118.462692,713.020508,48.597584,99.929634,707.637695,81.482643,126.992050,714.918152,51.213116,128.466339,716.505554,48.591614,99.934166,707.640320,81.494003,126.997589,714.926453,51.208069,128.454880,716.498474,55.886795,-67.832863,602.508850,58.400841,-29.080765,613.209412,61.159264,11.735218,630.828979,79.677208,30.591269,645.658691,72.118423,-48.918571,607.054016,75.107323,-9.060668,620.619690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,8.300000,-0.000371,-0.000190,-0.000121,1.000000,60.436134,118.461548,713.031677,48.598503,99.938004,707.625122,81.489281,126.986298,714.932251,51.220669,128.460297,716.537354,48.590824,99.931076,707.622803,81.498817,126.992477,714.933533,51.218777,128.461060,716.538513,55.885742,-67.822205,602.497131,58.402058,-29.064117,613.191345,61.158409,11.736272,630.816589,79.683479,30.590906,645.659790,72.113922,-48.895084,607.028137,75.112953,-9.047073,620.628479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,8.308333,-0.000732,-0.000197,-0.000141,1.000000,60.431561,118.459213,713.027832,48.593266,99.932236,707.634583,81.485016,126.984489,714.922607,51.216446,128.460861,716.526184,48.589619,99.932930,707.635132,81.495285,126.987457,714.923218,51.209827,128.457230,716.525024,55.881805,-67.796875,602.459351,58.400040,-29.049742,613.161194,61.163677,11.740683,630.836121,79.684647,30.596514,645.656616,72.113022,-48.873318,607.027771,75.109520,-9.037113,620.614319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,8.316667,-0.000708,-0.000584,-0.000146,1.000000,60.433540,118.459396,713.027588,48.599266,99.932785,707.624268,81.485596,126.984406,714.939087,51.215809,128.460953,716.519287,48.591698,99.931206,707.624084,81.497406,126.990807,714.940796,51.211597,128.456207,716.517761,55.887383,-67.771667,602.455200,58.393055,-29.031218,613.141541,61.160400,11.746770,630.820984,79.683517,30.601580,645.657471,72.114296,-48.851868,606.976257,75.109001,-9.022050,620.605896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,8.325000,-0.000868,-0.000710,-0.000166,0.999999,60.434376,118.463295,713.025696,48.600727,99.935417,707.625305,81.486290,126.988068,714.939697,51.216164,128.466339,716.511841,48.592346,99.935379,707.626648,81.498711,126.995399,714.940186,51.211899,128.460388,716.509521,55.888180,-67.741692,602.428955,58.390366,-29.010698,613.121216,61.156326,11.762445,630.790649,79.685074,30.612217,645.658752,72.112534,-48.832638,606.968384,75.111031,-9.002844,620.608093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,8.333333,-0.000388,-0.000399,-0.000122,1.000000,60.437546,118.463707,713.020691,48.602127,99.940010,707.609802,81.489914,126.988472,714.929810,51.220646,128.462601,716.522217,48.594357,99.931923,707.606140,81.499435,126.994308,714.928711,51.219429,128.464722,716.525452,55.885963,-67.720497,602.420898,58.391975,-29.001266,613.123474,61.156029,11.777277,630.801086,79.681847,30.612814,645.645996,72.109108,-48.815437,606.933167,75.115150,-8.991825,620.613342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,8.341667,-0.001141,-0.000989,-0.000185,0.999999,60.434174,118.459129,713.020264,48.602825,99.928764,707.623352,81.485344,126.984146,714.941406,51.214401,128.464417,716.495789,48.590343,99.930046,707.627625,81.502121,126.994400,714.945129,51.208466,128.451187,716.488220,55.891457,-67.710930,602.418335,58.395874,-28.995897,613.139832,61.157669,11.782468,630.795471,79.678841,30.613361,645.653198,72.106804,-48.803680,606.920471,75.112495,-8.986238,620.616211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,8.350000,-0.000533,0.000517,-0.000035,1.000000,60.427731,118.459053,713.013733,48.585667,99.931717,707.629944,81.482071,126.988037,714.881836,51.215504,128.457352,716.529175,48.588013,99.932137,707.630371,81.477882,126.984459,714.872314,51.214848,128.460602,716.536377,55.888287,-67.687943,602.375916,58.393478,-28.980314,613.105164,61.157692,11.785787,630.791138,79.680603,30.615047,645.660095,72.105362,-48.793667,606.941162,75.109665,-8.974670,620.609253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,8.358333,-0.000544,-0.000644,-0.000153,1.000000,60.437153,118.461685,713.025085,48.603241,99.937019,707.614258,81.489113,126.985741,714.941833,51.219158,128.462234,716.518921,48.591419,99.930847,707.613037,81.500565,126.995682,714.945190,51.219517,128.458572,716.516968,55.896484,-67.664253,602.361206,58.396729,-28.958246,613.098450,61.156872,11.793262,630.783569,79.683876,30.618353,645.655823,72.109589,-48.776855,606.916992,75.115639,-8.959503,620.601074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,8.366667,-0.001120,-0.000619,-0.000234,0.999999,60.438538,118.463982,713.026672,48.601357,99.935013,707.637817,81.491966,126.986832,714.932556,51.222332,128.470032,716.509521,48.595219,99.938362,707.639404,81.499931,126.992462,714.934204,51.220486,128.461090,716.506409,55.904011,-67.641411,602.366028,58.394932,-28.943615,613.075073,61.160511,11.808086,630.791260,79.681862,30.626064,645.656555,72.113838,-48.758991,606.915527,75.109764,-8.948155,620.594360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,8.375000,-0.000451,0.000715,-0.000008,1.000000,60.431175,118.466026,713.017761,48.587963,99.938942,707.635620,81.485802,126.995834,714.878845,51.219818,128.463257,716.538574,48.593788,99.937012,707.631714,81.482407,126.990005,714.870972,51.214474,128.471161,716.547058,55.903156,-67.621262,602.358093,58.403599,-28.933136,613.114441,61.157349,11.821046,630.777832,79.679344,30.630947,645.642151,72.106117,-48.740971,606.892334,75.111351,-8.931378,620.590271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,8.383333,-0.000352,-0.000235,-0.000079,1.000000,60.431309,118.460564,713.003113,48.595722,99.936234,707.594788,81.483566,126.987007,714.906006,51.214687,128.458405,716.508301,48.586372,99.926971,707.592407,81.493774,126.994415,714.908447,51.213806,128.460297,716.508301,55.903885,-67.610016,602.336121,58.404366,-28.924559,613.089355,61.157875,11.825561,630.771118,79.682251,30.627016,645.648010,72.105560,-48.730331,606.894714,75.111481,-8.928332,620.583618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,8.391667,-0.000598,-0.000665,-0.000155,1.000000,60.435543,118.456978,713.021423,48.601807,99.931763,707.612122,81.487450,126.981186,714.938110,51.217430,128.457932,716.513794,48.591282,99.926376,707.610901,81.497215,126.990097,714.940796,51.218151,128.454483,716.512268,55.903938,-67.601089,602.330322,58.402649,-28.910982,613.069275,61.160538,11.813816,630.785156,79.686684,30.622894,645.652527,72.111847,-48.724731,606.893982,75.112083,-8.927617,620.574829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,8.400000,0.000212,-0.000118,-0.000089,1.000000,60.438160,118.453865,713.015808,48.600956,99.935860,707.589478,81.491020,126.977768,714.923340,51.222553,128.447922,716.534485,48.594330,99.920494,707.579895,81.498962,126.981766,714.919250,51.220860,128.459152,716.541138,55.901855,-67.583580,602.312622,58.399181,-28.893608,613.077942,61.161728,11.818608,630.784607,79.685280,30.624350,645.657898,72.107048,-48.717255,606.886169,75.110634,-8.920074,620.571655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,8.408333,-0.000604,-0.000377,-0.000173,1.000000,60.436066,118.457985,713.027039,48.598557,99.933144,707.624756,81.489372,126.981453,714.931580,51.220322,128.459320,716.524658,48.593079,99.930626,707.627747,81.497353,126.986145,714.931702,51.216030,128.459564,716.521667,55.897076,-67.567093,602.293213,58.397495,-28.885586,613.072815,61.157650,11.826528,630.792419,79.678581,30.630486,645.638916,72.103653,-48.701920,606.869202,75.105820,-8.905550,620.568848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,8.416667,-0.000638,-0.000665,-0.000212,1.000000,60.434898,118.465317,713.029785,48.599049,99.941032,707.622009,81.487778,126.987282,714.945862,51.217930,128.467606,716.521362,48.589394,99.936516,707.620911,81.501366,126.995323,714.947998,51.214031,128.464172,716.520386,55.882023,-67.547012,602.241211,58.394623,-28.879805,613.072144,61.154701,11.832437,630.772705,79.677383,30.638092,645.642944,72.100479,-48.693382,606.873962,75.103600,-8.901278,620.572205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,8.425000,-0.000293,0.000939,0.000000,1.000000,60.431007,118.466415,713.009644,48.585686,99.940842,707.627014,81.486320,126.995964,714.864075,51.221062,128.462372,716.537720,48.593201,99.937408,707.626465,81.480591,126.988052,714.850403,51.218044,128.472427,716.544556,55.882309,-67.545853,602.252075,58.391422,-28.874577,613.057922,61.155312,11.835776,630.799927,79.676651,30.636074,645.626404,72.097054,-48.693535,606.853516,75.106239,-8.898798,620.553589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,8.433333,-0.000638,-0.000133,-0.000130,1.000000,60.437271,118.462601,713.018921,48.598698,99.936363,707.623657,81.490776,126.987991,714.912537,51.222382,128.463394,716.520325,48.592857,99.934601,707.623718,81.498535,126.992851,714.914368,51.220463,128.460358,716.518433,55.886864,-67.553871,602.263306,58.390263,-28.881157,613.069702,61.160065,11.830050,630.783203,79.681389,30.631247,645.652039,72.096756,-48.701275,606.890137,75.105682,-8.905540,620.572144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,8.441667,-0.000810,-0.000324,-0.000161,1.000000,60.435059,118.456848,713.022888,48.597412,99.929497,707.629517,81.488373,126.981598,714.921631,51.219452,128.459396,716.517334,48.591251,99.929344,707.629761,81.496178,126.986984,714.923157,51.217785,128.454224,716.515564,55.884247,-67.564522,602.283142,58.388561,-28.886192,613.064331,61.153954,11.825403,630.782349,79.680199,30.627895,645.641785,72.094849,-48.703510,606.872620,75.099213,-8.911751,620.559509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,8.450000,-0.000173,0.001002,0.000010,0.999999,60.429008,118.455482,713.005188,48.583366,99.930969,707.619568,81.484390,126.985016,714.859009,51.219311,128.450424,716.536804,48.591671,99.930153,707.616577,81.476250,126.977089,714.848083,51.217636,128.460297,716.543884,55.876060,-67.560707,602.252197,58.386032,-28.882959,613.066467,61.153748,11.829589,630.773132,79.678413,30.631117,645.662170,72.094070,-48.703262,606.908325,75.104721,-8.906757,620.582153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,8.458333,-0.000563,-0.000301,-0.000113,1.000000,60.434269,118.463951,713.024658,48.598145,99.938133,707.622620,81.486855,126.989784,714.926636,51.217869,128.463882,716.524475,48.590118,99.933449,707.621765,81.498306,126.999008,714.937805,51.217049,128.463577,716.521057,55.878105,-67.559471,602.260681,58.387581,-28.883631,613.073975,61.154720,11.832805,630.764465,79.678253,30.636932,645.639221,72.090797,-48.705036,606.889282,75.103310,-8.903947,620.583191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,8.466667,-0.000564,0.000095,-0.000132,1.000000,60.433952,118.468071,713.031799,48.592857,99.942688,707.639221,81.488358,126.993103,714.917175,51.220699,128.468369,716.538879,48.589867,99.939316,707.638123,81.497330,126.995209,714.917236,51.214710,128.469696,716.539917,55.885735,-67.578178,602.311035,58.380615,-28.889650,613.068787,61.153717,11.831332,630.763489,79.677864,30.638531,645.656067,72.090828,-48.709145,606.897278,75.102158,-8.905863,620.574158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,8.475000,-0.000369,-0.000118,-0.000105,1.000000,60.432755,118.463371,713.025146,48.594952,99.939468,707.620239,81.485893,126.988800,714.922791,51.217468,128.461807,716.532227,48.590046,99.933784,707.618530,81.493240,126.992554,714.923706,51.215004,128.463776,716.532898,55.882256,-67.588982,602.308899,58.382072,-28.913578,613.075195,61.151173,11.818961,630.782410,79.676422,30.630648,645.638123,72.089981,-48.720753,606.904419,75.098518,-8.921581,620.592590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,8.483333,-0.000643,0.000153,-0.000132,1.000000,60.434090,118.457443,713.030762,48.592350,99.931213,707.642517,81.488716,126.982780,714.912231,51.221249,128.458298,716.537354,48.590435,99.929230,707.646362,81.493141,126.983505,714.910706,51.219479,128.458862,716.538696,55.886475,-67.609039,602.332947,58.381077,-28.932545,613.065125,61.153809,11.813974,630.782532,79.680450,30.623320,645.635498,72.097603,-48.734085,606.902588,75.103607,-8.933435,620.600708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,8.491667,-0.000310,0.001112,0.000063,0.999999,60.431087,118.453850,713.005127,48.586227,99.926613,707.627197,81.485977,126.986115,714.851929,51.221119,128.448792,716.536072,48.594284,99.922623,707.624512,81.478127,126.978683,714.842224,51.220024,128.460464,716.541077,55.884766,-67.626656,602.354736,58.380932,-28.938818,613.068909,61.155964,11.806649,630.803894,79.683510,30.620012,645.641541,72.088982,-48.744785,606.893127,75.102737,-8.937131,620.602600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,8.500000,-0.000582,-0.000069,-0.000074,1.000000,60.432899,118.463104,713.021912,48.595715,99.936157,707.626099,81.485695,126.990646,714.913818,51.217339,128.462463,716.525635,48.589115,99.932838,707.626221,81.493919,126.997772,714.924072,51.216640,128.463150,716.523438,55.889763,-67.636826,602.381104,58.375980,-28.939550,613.069092,61.155109,11.802530,630.793945,79.678627,30.623714,645.636597,72.096931,-48.754234,606.946899,75.104309,-8.941398,620.610779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,8.508333,-0.000608,-0.000344,-0.000139,1.000000,60.434677,118.467194,713.035645,48.598034,99.941521,707.634277,81.487541,126.992073,714.938721,51.218502,128.467941,716.533752,48.590336,99.936760,707.633057,81.496185,126.998466,714.940430,51.217537,128.466385,716.533264,55.885666,-67.653564,602.382019,58.377716,-28.951414,613.051086,61.154469,11.795216,630.784363,79.676239,30.622395,645.623901,72.092842,-48.764088,606.904053,75.101997,-8.956159,620.604675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,8.516667,-0.000778,-0.000442,-0.000179,1.000000,60.435280,118.463852,713.033630,48.598232,99.937271,707.636230,81.488449,126.987724,714.937866,51.219212,128.466522,716.526489,48.593700,99.936722,707.636353,81.495598,126.991554,714.938965,51.216576,128.463272,716.525452,55.886883,-67.676247,602.399536,58.376644,-28.970972,613.077271,61.155262,11.786069,630.785400,79.678894,30.615862,645.651855,72.097084,-48.788017,606.933594,75.105217,-8.972913,620.608398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,8.525000,-0.000342,-0.000704,-0.000208,1.000000,60.436424,118.457863,713.028503,48.601139,99.936676,707.608765,81.489090,126.978844,714.951233,51.219097,128.458008,716.525330,48.591927,99.926949,707.605896,81.497772,126.986221,714.953308,51.219563,128.460373,716.526123,55.881882,-67.698112,602.385010,58.379368,-28.986099,613.087097,61.152786,11.776712,630.796936,79.678307,30.612421,645.632996,72.102684,-48.801022,606.927002,75.106033,-8.988077,620.624817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,8.533333,-0.000683,-0.000299,-0.000188,1.000000,60.436066,118.458496,713.044739,48.597122,99.933167,707.647278,81.489944,126.981598,714.944641,51.221184,128.460663,716.542175,48.593189,99.930923,707.646790,81.497574,126.984734,714.945312,51.217476,128.459824,716.542053,55.883396,-67.723808,602.423218,58.379761,-29.001240,613.091797,61.154011,11.771112,630.812134,79.679520,30.607622,645.643066,72.098732,-48.818138,606.935120,75.104004,-8.999207,620.604309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,8.541667,-0.001008,-0.000446,-0.000203,0.999999,60.434525,118.457039,713.025269,48.596615,99.928558,707.636353,81.488098,126.980751,714.925781,51.218914,128.461761,716.513489,48.593033,99.932137,707.633179,81.497658,126.983879,714.925110,51.212505,128.454437,716.506348,55.882195,-67.748421,602.433716,58.377815,-29.009796,613.085938,61.152035,11.764499,630.799683,79.679413,30.607285,645.651001,72.105103,-48.829933,606.953125,75.100670,-9.006106,620.596008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,8.550000,-0.000455,0.000138,-0.000154,1.000000,60.437309,118.462898,713.030640,48.594891,99.939224,707.635071,81.492264,126.986565,714.916016,51.224819,128.462845,716.540710,48.593353,99.935219,707.630127,81.495865,126.987961,714.915466,51.223801,128.467392,716.545349,55.886990,-67.770592,602.466431,58.380398,-29.020382,613.093323,61.153446,11.760890,630.806091,79.681473,30.604366,645.661377,72.104622,-48.848194,606.967651,75.106850,-9.016666,620.614929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
