timestamp,sensor_id,w,x,y,z
18:57:00.273789,1,1.0,0.0,0.0,-0.0
18:57:00.343514,1,1.0,0.0,0.0,-0.0
18:57:00.351035,2,1.0,0.0,0.0,-0.0
18:57:00.412789,1,1.0,0.0,0.0,-0.0
18:57:00.421498,2,1.0,0.0,0.0,-0.0
18:57:00.482406,1,1.0,0.0,0.0,-0.0
18:57:00.491101,2,1.0,0.0,0.0,-0.0
18:57:00.551861,1,1.0,0.0,0.0,-0.0
18:57:00.560534,2,1.0,0.0,0.0,-0.0
18:57:00.621539,1,1.0,0.0,0.0,-0.0
18:57:00.630326,2,1.0,0.0,0.0,-0.0
18:57:00.691480,1,1.0,0.0,0.0,-0.0
18:57:00.700060,2,1.0,0.0,0.0,-0.0
18:57:00.768929,2,1.0,0.0,0.0,-0.0
18:57:01.113369,1,1.0,0.0,0.0,-0.0
18:57:01.183628,1,1.0,0.0,0.0,-0.0
18:57:01.252852,1,1.0,0.0,0.0,-0.0
18:57:01.261371,2,1.0,0.0,0.0,-0.0
18:57:01.321933,1,1.0,0.0,0.0,-0.0
18:57:01.330591,2,1.0,0.0,0.0,-0.0
18:57:01.392327,1,1.0,0.0,0.0,-0.0
18:57:01.399854,2,1.0,0.0,0.0,-0.0
18:57:01.461441,1,1.0,0.0,0.0,-0.0
18:57:01.470095,2,1.0,0.0,0.0,-0.0
18:57:01.531196,1,1.0,0.0,0.0,-0.0
18:57:01.538988,2,1.0,0.0,0.0,-0.0
18:57:01.608621,2,1.0,0.0,0.0,-0.0
18:57:01.678874,2,1.0,0.0,0.0,-0.0
18:57:01.952768,1,1.0,0.0,0.0,-0.0
18:57:02.022950,1,1.0,0.0,0.0,-0.0
18:57:02.092291,1,1.0,0.0,0.0,-0.0
18:57:02.162411,1,1.0,0.0,0.0,-0.0
18:57:02.169995,2,1.0,0.0,0.0,-0.0
18:57:02.232096,1,1.0,0.0,0.0,-0.0
18:57:02.240323,2,1.0,0.0,0.0,-0.0
18:57:02.300941,1,1.0,0.0,0.0,-0.0
18:57:02.309489,2,1.0,0.0,0.0,-0.0
18:57:02.371260,1,1.0,0.0,0.0,-0.0
18:57:02.378876,2,1.0,0.0,0.0,-0.0
18:57:02.449323,2,1.0,0.0,0.0,-0.0
18:57:02.518569,2,1.0,0.0,0.0,-0.0
18:57:02.588485,2,1.0,0.0,0.0,-0.0
18:57:02.657821,2,1.0,0.0,0.0,-0.0
18:57:02.863174,1,1.0,0.0,0.0,-0.0
18:57:02.932622,1,1.0,0.0,0.0,-0.0
18:57:03.001747,1,1.0,0.0,0.0,-0.0
18:57:03.070987,1,1.0,0.0,0.0,-0.0
18:57:03.140785,1,1.0,0.0,0.0,-0.0
18:57:03.149475,2,1.0,0.0,0.0,-0.0
18:57:03.210432,1,1.0,0.0,0.0,-0.0
18:57:03.219159,2,1.0,0.0,0.0,-0.0
18:57:03.289285,2,1.0,0.0,0.0,-0.0
18:57:03.358687,2,1.0,0.0,0.0,-0.0
18:57:03.427726,2,1.0,0.0,0.0,-0.0
18:57:03.497995,2,1.0,0.0,0.0,-0.0
18:57:03.566745,2,1.0,0.0,0.0,-0.0
18:57:03.633050,1,1.0,0.0,0.0,-0.0
18:57:03.701998,1,1.0,0.0,0.0,-0.0
18:57:03.772244,1,1.0,0.0,0.0,-0.0
18:57:03.841140,1,1.0,0.0,0.0,-0.0
18:57:03.911395,1,1.0,0.0,0.0,-0.0
18:57:03.981069,1,1.0,0.0,0.0,-0.0
18:57:04.050789,1,1.0,0.0,0.0,-0.0
18:57:04.058275,2,1.0,0.06,-0.0,0.01
18:57:04.127963,2,1.0,0.06,-0.0,0.01
18:57:04.197546,2,1.0,0.06,-0.0,0.01
18:57:04.267688,2,1.0,0.07,-0.0,0.01
18:57:04.337152,2,1.0,0.07,-0.0,0.02
18:57:04.406723,2,1.0,0.08,-0.0,0.02
18:57:04.475998,2,1.0,0.08,-0.0,0.02
18:57:04.541821,1,1.0,0.0,0.0,-0.0
18:57:04.612050,1,1.0,0.0,0.0,-0.0
18:57:04.681539,1,1.0,0.0,0.0,-0.0
18:57:04.750937,1,1.0,0.0,0.0,-0.0
18:57:04.881659,1,1.0,0.0,0.0,-0.0
18:57:04.886210,2,1.0,0.06,-0.0,0.03
18:57:04.947283,2,1.0,0.06,-0.0,0.03
18:57:05.000824,1,1.0,0.0,0.0,-0.0
18:57:05.062537,1,1.0,0.0,0.0,-0.0
18:57:05.065954,2,1.0,0.04,-0.0,0.03
18:57:05.127504,2,1.0,0.03,0.0,0.03
18:57:05.181277,1,1.0,0.0,0.0,-0.0
18:57:05.246551,2,1.0,0.03,0.0,0.03
18:57:05.361783,1,1.0,0.0,0.0,-0.0
18:57:05.365168,2,1.0,0.02,0.0,0.0
18:57:05.426382,2,1.0,0.01,0.0,0.03
18:57:05.479874,1,1.0,0.0,0.0,-0.0
18:57:05.541770,1,1.0,0.0,0.0,-0.0
18:57:05.546230,2,1.0,-0.01,0.01,0.03
18:57:05.607168,2,1.0,-0.02,0.01,0.04
18:57:05.660516,1,1.0,0.0,0.0,-0.0
18:57:05.721622,1,1.0,0.0,0.0,-0.0
18:57:05.726026,2,1.0,-0.02,0.01,0.04
18:57:05.787043,2,1.0,-0.03,0.01,0.04
18:57:05.840470,1,1.0,0.0,0.0,-0.0
18:57:05.905855,2,1.0,-0.05,0.01,0.04
