timestamp,sensor_id,w,x,y,z
11:26:15.072761,2,0.99,0.1,-0.01,-0.06
11:26:16.208670,1,1.0,-0.01,0.0,-0.01
11:26:23.106229,1,1.0,0.0,0.0,0.0
11:26:23.106229,2,1.0,-0.01,0.0,0.0
11:26:23.179641,1,1.0,0.0,0.0,0.0
11:26:23.179641,2,1.0,-0.0,0.0,-0.0
11:26:23.249307,1,1.0,0.0,0.0,-0.0
11:26:23.249307,2,1.0,-0.0,0.0,-0.0
11:26:23.318975,1,1.0,0.0,0.0,-0.0
11:26:23.318975,2,1.0,-0.0,0.0,0.0
11:26:23.388643,1,1.0,0.0,0.0,-0.0
11:26:23.388643,2,1.0,-0.0,0.0,0.0
11:26:23.458352,1,1.0,0.0,0.0,-0.0
11:26:23.458352,2,1.0,-0.01,-0.0,-0.0
11:26:23.528020,1,1.0,0.0,0.0,-0.0
11:26:23.528020,2,1.0,-0.01,0.0,0.0
11:26:23.597704,1,1.0,0.0,0.0,-0.0
11:26:23.597704,2,1.0,-0.01,0.0,0.0
11:26:23.667366,1,1.0,0.0,0.0,-0.0
11:26:23.667366,2,1.0,-0.01,0.0,0.0
11:26:23.737040,1,1.0,0.0,0.0,-0.0
11:26:23.737040,2,1.0,-0.01,0.0,-0.0
11:26:23.806653,1,1.0,0.0,0.0,-0.0
11:26:23.806653,2,1.0,-0.01,0.0,0.0
11:26:23.876257,1,1.0,0.0,0.0,-0.0
11:26:23.876257,2,1.0,-0.01,0.0,-0.0
11:26:23.945897,1,1.0,0.0,0.0,-0.0
11:26:23.945897,2,1.0,-0.01,0.0,0.0
11:26:24.015534,1,1.0,0.0,0.0,-0.0
11:26:24.015534,2,1.0,-0.01,0.0,0.0
11:26:24.088968,1,1.0,0.0,0.0,-0.0
11:26:24.088968,2,1.0,-0.01,0.0,0.0
11:26:24.158684,1,1.0,0.0,0.0,-0.0
11:26:24.158684,2,1.0,-0.01,0.0,0.0
11:26:24.228241,1,1.0,0.0,0.0,-0.0
11:26:24.228241,2,1.0,-0.01,0.0,0.0
11:26:24.297941,1,1.0,0.0,0.0,-0.0
11:26:24.297941,2,1.0,-0.01,0.0,0.0
11:26:24.367645,1,1.0,0.0,0.0,-0.0
11:26:24.367645,2,1.0,-0.01,0.0,0.0
11:26:24.437299,1,1.0,0.0,0.0,-0.0
11:26:24.437299,2,1.0,-0.0,0.0,0.0
11:26:24.506978,1,1.0,0.0,0.0,-0.0
11:26:24.506978,2,1.0,-0.0,0.0,0.0
11:26:24.576608,1,1.0,0.0,0.0,-0.0
11:26:24.576608,2,1.0,-0.01,0.0,0.0
11:26:24.646246,1,1.0,0.0,0.0,-0.0
11:26:24.646246,2,1.0,-0.0,0.0,0.0
11:26:24.715901,1,1.0,0.0,0.0,-0.0
11:26:24.715901,2,1.0,0.0,0.0,0.0
11:26:24.785578,1,1.0,0.0,0.0,-0.0
11:26:24.785578,2,1.0,0.0,0.0,-0.0
11:26:24.855145,1,1.0,0.0,0.0,-0.0
11:26:24.855145,2,1.0,0.01,-0.0,-0.0
11:26:24.924887,1,1.0,0.0,0.0,-0.0
11:26:24.924887,2,1.0,0.02,-0.0,-0.0
11:26:24.994501,1,1.0,0.0,0.0,-0.0
11:26:24.994501,2,1.0,0.01,-0.0,-0.0
11:26:25.067961,1,1.0,-0.0,-0.0,-0.0
11:26:25.067961,2,1.0,0.02,-0.0,0.0
11:26:25.137568,1,1.0,-0.01,0.0,-0.01
11:26:25.137568,2,1.0,0.03,-0.0,0.01
11:26:25.207251,1,1.0,-0.0,-0.0,-0.01
11:26:25.207251,2,1.0,0.03,-0.0,0.01
11:26:25.276969,1,1.0,-0.01,-0.0,-0.01
11:26:25.276969,2,1.0,0.04,-0.0,0.01
11:26:25.346544,1,1.0,-0.03,-0.0,-0.02
11:26:25.346544,2,1.0,0.04,-0.0,0.01
11:26:25.416208,1,1.0,-0.03,-0.01,-0.02
11:26:25.416208,2,1.0,0.04,-0.0,0.01
11:26:25.485931,1,1.0,-0.03,-0.01,-0.02
11:26:25.485931,2,1.0,0.04,-0.01,0.01
11:26:25.555591,1,1.0,-0.03,-0.01,-0.02
11:26:25.555591,2,1.0,0.04,-0.01,0.02
11:26:25.625277,1,1.0,-0.03,-0.01,-0.03
11:26:25.625277,2,1.0,0.03,-0.01,0.01
11:26:25.694858,1,1.0,-0.03,-0.01,-0.03
11:26:25.694858,2,1.0,0.03,-0.01,0.01
11:26:25.764473,1,1.0,-0.03,-0.01,-0.03
11:26:25.764473,2,1.0,0.02,-0.0,0.02
11:26:25.834163,1,1.0,-0.03,-0.01,-0.03
11:26:25.834163,2,1.0,0.02,-0.0,0.02
11:26:25.903736,1,1.0,-0.02,-0.01,-0.03
11:26:25.903736,2,1.0,0.01,-0.0,0.02
11:26:25.977212,1,1.0,-0.03,-0.01,-0.04
11:26:25.977212,2,1.0,0.01,-0.0,0.02
11:26:26.046877,1,1.0,-0.02,-0.01,-0.04
11:26:26.046877,2,1.0,0.0,-0.0,0.02
11:26:26.116579,1,1.0,-0.02,-0.0,-0.04
11:26:26.116579,2,1.0,-0.0,-0.0,0.03
11:26:26.186192,1,1.0,-0.02,-0.0,-0.04
11:26:26.186192,2,1.0,-0.01,0.0,0.03
11:26:26.255894,1,1.0,-0.02,-0.0,-0.04
11:26:26.255894,2,1.0,-0.01,0.0,0.03
11:26:26.325588,1,1.0,-0.02,0.0,-0.05
11:26:26.325588,2,1.0,-0.02,0.0,0.03
11:26:26.395185,1,1.0,-0.02,0.0,-0.05
11:26:26.395185,2,1.0,-0.03,0.0,0.03
11:26:26.464886,1,1.0,-0.02,0.0,-0.05
11:26:26.464886,2,1.0,-0.03,0.0,0.03
11:26:26.534517,1,1.0,-0.01,0.01,-0.05
11:26:26.534517,2,1.0,-0.04,0.0,0.03
11:26:26.604134,1,1.0,-0.01,0.01,-0.06
11:26:26.604134,2,1.0,-0.04,0.01,0.04
11:26:26.673783,1,1.0,-0.01,0.01,-0.06
11:26:26.673783,2,1.0,-0.05,0.01,0.04
11:26:26.743421,1,1.0,-0.01,0.01,-0.06
11:26:26.743421,2,1.0,-0.05,0.01,0.04
11:26:26.813025,1,1.0,-0.01,0.01,-0.06
11:26:26.813025,2,1.0,-0.06,0.01,0.04
11:26:26.882652,1,1.0,-0.0,0.01,-0.06
11:26:26.882652,2,1.0,-0.06,0.01,0.04
11:26:26.956164,1,1.0,0.0,0.01,-0.06
11:26:26.956164,2,1.0,-0.06,0.01,0.04
11:26:27.025910,1,1.0,0.0,0.01,-0.06
11:26:27.025910,2,1.0,-0.06,0.01,0.04
11:26:27.095551,1,1.0,0.01,0.01,-0.06
11:26:27.095551,2,1.0,-0.06,0.01,0.04
11:26:27.165260,1,1.0,0.01,0.01,-0.06
11:26:27.165260,2,1.0,-0.07,0.01,0.04
11:26:27.234858,1,1.0,0.02,0.01,-0.06
11:26:27.234858,2,1.0,-0.07,0.01,0.04
11:26:27.304515,1,1.0,0.02,0.01,-0.06
11:26:27.304515,2,1.0,-0.07,0.01,0.04
11:26:27.374179,1,1.0,0.03,0.01,-0.06
11:26:27.374179,2,1.0,-0.08,0.01,0.05
11:26:27.443859,1,1.0,0.03,0.01,-0.06
11:26:27.443859,2,1.0,-0.08,0.01,0.05
11:26:27.513538,1,1.0,0.03,0.01,-0.06
11:26:27.513538,2,1.0,-0.08,0.01,0.05
11:26:27.574832,1,1.0,0.04,0.02,-0.06
11:26:27.574832,2,0.99,-0.09,0.01,0.05
11:26:27.652688,1,1.0,0.04,0.02,-0.06
11:26:27.652688,2,0.99,-0.09,0.01,0.05
11:26:27.722454,1,1.0,0.05,0.02,-0.06
11:26:27.722454,2,0.99,-0.09,0.02,0.05
11:26:27.783797,1,1.0,0.05,0.02,-0.06
11:26:27.783797,2,0.99,-0.09,0.02,0.05
11:26:27.845130,1,1.0,0.05,0.02,-0.06
11:26:27.845130,2,0.99,-0.1,0.02,0.05
11:26:27.902708,1,1.0,0.06,0.02,-0.06
11:26:27.902708,2,0.99,-0.1,0.02,0.05
11:26:27.964015,1,1.0,0.06,0.02,-0.06
11:26:27.964015,2,0.99,-0.1,0.02,0.05
11:26:28.025289,1,1.0,0.07,0.02,-0.06
11:26:28.025289,2,0.99,-0.11,0.02,0.05
11:26:28.082859,1,1.0,0.07,0.02,-0.06
11:26:28.082859,2,0.99,-0.11,0.02,0.05
11:26:28.144161,1,1.0,0.07,0.02,-0.06
11:26:28.144161,2,0.99,-0.11,0.02,0.05
11:26:28.201568,1,0.99,0.08,0.02,-0.06
11:26:28.201568,2,0.99,-0.12,0.02,0.05
11:26:28.263001,1,0.99,0.08,0.02,-0.06
11:26:28.263001,2,0.99,-0.12,0.02,0.04
11:26:28.324333,1,0.99,0.09,0.02,-0.05
11:26:28.324333,2,0.99,-0.12,0.02,0.04
11:26:28.381793,1,0.99,0.09,0.02,-0.05
