Format Version,1.24,Take Name,Take 2025-02-25 11.29.36 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-02-25 11.29.36.369 上午,Capture Start Frame,9401519,Total Frames in Take,8331,Total Exported Frames,8331,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.000454,0.008147,0.000382,0.999967,-5.031433,99.371590,463.266907,-13.713664,80.445694,453.893341,12.823181,107.790886,474.941833,-14.203784,109.878273,460.965607,-13.714025,80.431221,453.892029,12.808856,107.791809,474.933350,-14.189636,109.891319,460.975464,28.356670,-96.134033,378.965729,3.320328,-97.174843,395.843628,42.440388,-77.998222,388.853851,43.353191,-36.855129,398.389435,5.112460,-21.135729,413.478912,28.409351,-14.119482,399.674072,39.576588,5.663068,420.308960,29.524952,-56.884926,386.832397,5.844013,-58.244755,401.621094
7,0.058333,0.000546,0.008133,0.000411,0.999967,-5.032107,99.371765,463.266968,-13.712993,80.447098,453.889679,12.821692,107.789932,474.943970,-14.204988,109.878357,460.967346,-13.712394,80.428635,453.885590,12.804730,107.790504,474.934540,-14.188805,109.895935,460.980682,28.356430,-96.133713,378.964111,3.321280,-97.176018,395.845428,42.440014,-77.998672,388.847931,43.355106,-36.858253,398.397888,5.114059,-21.137472,413.485138,28.409245,-14.121727,399.672821,39.577812,5.661671,420.309875,29.526003,-56.885433,386.837036,5.845119,-58.244305,401.617920
8,0.066667,0.000539,0.008143,0.000398,0.999967,-5.030375,99.370827,463.267273,-13.711944,80.446259,453.890381,12.823881,107.788689,474.943787,-14.203032,109.877617,460.967651,-13.710692,80.428459,453.887360,12.808516,107.788521,474.934692,-14.188262,109.894958,460.979767,28.357069,-96.136345,378.966400,3.321541,-97.182129,395.837158,42.441311,-77.999641,388.852600,43.355618,-36.857075,398.392548,5.114140,-21.138556,413.487122,28.411425,-14.122550,399.678558,39.576149,5.660327,420.310333,29.526178,-56.886608,386.835541,5.845346,-58.243999,401.621063
9,0.075000,0.000408,0.008183,0.000403,0.999966,-5.031307,99.370628,463.269714,-13.713405,80.443504,453.898499,12.823792,107.791763,474.942566,-14.204277,109.876709,460.968109,-13.712307,80.425621,453.894684,12.805829,107.792282,474.933044,-14.187325,109.894150,460.981445,28.358017,-96.133713,378.962646,3.323156,-97.176735,395.842743,42.441406,-77.998024,388.852570,43.355804,-36.855103,398.390320,5.114738,-21.134319,413.484283,28.410480,-14.120415,399.678009,39.580864,5.659909,420.317841,29.525803,-56.886604,386.828796,5.845481,-58.244099,401.619110
10,0.083333,0.000386,0.008170,0.000387,0.999967,-5.030374,99.372795,463.270020,-13.712809,80.445511,453.899414,12.824670,107.793907,474.942993,-14.202949,109.879051,460.967651,-13.710523,80.429779,453.896027,12.809608,107.793015,474.934753,-14.189507,109.896439,460.978851,28.357624,-96.130951,378.962830,3.323058,-97.177078,395.843872,42.442032,-77.997665,388.850708,43.355789,-36.855824,398.394989,5.114459,-21.138332,413.489166,28.410009,-14.122622,399.682861,39.578495,5.660021,420.316833,29.526720,-56.886528,386.836548,5.847413,-58.244583,401.625488
11,0.091667,0.000470,0.007987,0.000382,0.999968,-5.030362,99.372292,463.271393,-13.709565,80.446678,453.894440,12.820501,107.791245,474.952271,-14.201987,109.879028,460.967438,-13.711238,80.429977,453.889404,12.808396,107.794296,474.946655,-14.188133,109.892647,460.978210,28.357349,-96.131805,378.965485,3.322064,-97.177864,395.836456,42.441345,-77.996986,388.849457,43.356007,-36.854408,398.401550,5.113631,-21.135267,413.476898,28.412106,-14.121870,399.679962,39.577297,5.661402,420.314972,29.525248,-56.885284,386.832306,5.845632,-58.245075,401.628815
12,0.100000,0.000480,0.008133,0.000406,0.999967,-5.030172,99.369812,463.262756,-13.711195,80.443962,453.887970,12.823686,107.789391,474.938629,-14.202976,109.876160,460.961731,-13.709294,80.425682,453.884399,12.807465,107.788940,474.929749,-14.188571,109.894958,460.974243,28.358845,-96.132515,378.960602,3.321022,-97.181702,395.838379,42.441227,-78.000648,388.853424,43.355156,-36.854393,398.392242,5.114624,-21.137522,413.488434,28.409195,-14.121405,399.673309,39.578777,5.661881,420.311737,29.525455,-56.885792,386.831879,5.845759,-58.245293,401.624359
13,0.108333,0.000318,0.008120,0.000301,0.999967,-5.029471,99.371468,463.265717,-13.714196,80.444374,453.896881,12.825850,107.791145,474.939301,-14.200037,109.878975,460.961029,-13.710914,80.432442,453.897400,12.808953,107.789177,474.931061,-14.186254,109.894142,460.972137,28.358328,-96.135139,378.963165,3.322482,-97.176949,395.839691,42.441780,-77.999535,388.850342,43.355049,-36.857338,398.393555,5.114123,-21.136494,413.478638,28.412415,-14.125365,399.680084,39.581165,5.659061,420.319153,29.528162,-56.888252,386.834656,5.845299,-58.245399,401.627136
14,0.116667,0.000410,0.007934,0.000351,0.999968,-5.030135,99.372078,463.262421,-13.709527,80.445885,453.886810,12.820023,107.791321,474.944183,-14.200868,109.879112,460.956268,-13.712386,80.427544,453.880707,12.807408,107.795746,474.938599,-14.185298,109.892982,460.968109,28.357975,-96.134300,378.965149,3.322855,-97.182991,395.840027,42.442616,-77.997818,388.852814,43.357052,-36.857788,398.391113,5.113868,-21.137222,413.483887,28.409525,-14.122461,399.675842,39.577477,5.661245,420.319580,29.525982,-56.885303,386.830750,5.844884,-58.245548,401.623444
15,0.125000,0.000562,0.008166,0.000420,0.999967,-5.030821,99.371338,463.264282,-13.712007,80.446815,453.886963,12.823618,107.789444,474.940338,-14.204042,109.877831,460.965607,-13.711201,80.427681,453.883942,12.806813,107.789398,474.929993,-14.187976,109.896790,460.980896,28.356550,-96.133003,378.964966,3.320064,-97.175095,395.841064,42.441956,-77.999550,388.850586,43.356152,-36.854435,398.396057,5.111776,-21.134933,413.484894,28.410341,-14.119644,399.683319,39.577808,5.659529,420.313568,29.525806,-56.886536,386.829315,5.846533,-58.242634,401.620605
16,0.133333,0.000540,0.008187,0.000426,0.999966,-5.031521,99.373894,463.269470,-13.712846,80.448845,453.893341,12.823282,107.792740,474.944427,-14.204969,109.880173,460.970703,-13.712440,80.429474,453.888733,12.807755,107.793846,474.936401,-14.189740,109.898468,460.983429,28.355898,-96.134308,378.960907,3.322322,-97.174011,395.840912,42.440723,-77.999054,388.851166,43.355675,-36.855145,398.394196,5.113681,-21.136297,413.480774,28.409847,-14.119315,399.678558,39.579578,5.662395,420.312653,29.525759,-56.886414,386.831665,5.844573,-58.244030,401.622406
17,0.141667,0.000588,0.008239,0.000436,0.999966,-5.030515,99.372986,463.266937,-13.712437,80.448654,453.889893,12.825336,107.791077,474.940826,-14.204412,109.879303,460.970093,-13.711328,80.431511,453.886169,12.807417,107.791580,474.931335,-14.187521,109.895996,460.983398,28.357164,-96.134018,378.968506,3.322359,-97.175850,395.840942,42.440880,-77.999573,388.852936,43.354935,-36.853531,398.392365,5.115163,-21.135788,413.487640,28.411392,-14.118760,399.680389,39.577347,5.662563,420.318512,29.525810,-56.886276,386.834198,5.844016,-58.242283,401.622162
18,0.150000,0.000505,0.008189,0.000381,0.999966,-5.029995,99.371391,463.268890,-13.713071,80.446457,453.894135,12.825628,107.789459,474.943146,-14.202513,109.878334,460.969391,-13.711280,80.428291,453.890625,12.809270,107.789070,474.934326,-14.187862,109.896950,460.981842,28.356409,-96.132950,378.958710,3.321483,-97.175430,395.839874,42.440952,-77.999237,388.848877,43.356178,-36.856888,398.396606,5.114756,-21.136482,413.485901,28.411007,-14.122063,399.682404,39.579235,5.662163,420.312897,29.526609,-56.885670,386.829895,5.845056,-58.241959,401.623688
19,0.158333,0.000461,0.008219,0.000380,0.999966,-5.030584,99.371208,463.263672,-13.714216,80.445465,453.891083,12.825726,107.790283,474.936157,-14.203230,109.877953,460.963806,-13.711895,80.429131,453.887543,12.808065,107.789566,474.925476,-14.188173,109.895439,460.975830,28.357504,-96.136787,378.965088,3.321032,-97.183235,395.841766,42.440655,-77.996841,388.852509,43.357059,-36.857231,398.397430,5.113831,-21.137453,413.483582,28.411825,-14.121992,399.680145,39.577335,5.659454,420.311310,29.528399,-56.888401,386.842407,5.844897,-58.245258,401.621185
20,0.166667,0.000496,0.008190,0.000424,0.999966,-5.030943,99.370834,463.265137,-13.712400,80.444992,453.890747,12.823969,107.790649,474.939270,-14.204368,109.876945,460.965515,-13.711009,80.426773,453.886444,12.806811,107.791237,474.930573,-14.188707,109.894882,460.978882,28.357710,-96.133873,378.965302,3.320983,-97.178329,395.846191,42.441113,-78.000168,388.850433,43.356106,-36.856865,398.396667,5.113542,-21.136364,413.481934,28.409185,-14.120525,399.679230,39.576515,5.662385,420.310181,29.524525,-56.886940,386.834137,5.845037,-58.244049,401.617188
