timestamp,sensor_id,w,x,y,z
18:55:02.939880,1,1.0,0.0,0.0,-0.0
18:55:02.939880,2,1.0,0.0,0.0,-0.0
18:55:03.009573,1,1.0,0.0,0.0,-0.0
18:55:03.009573,2,1.0,0.0,0.0,-0.0
18:55:03.079174,1,1.0,0.0,0.0,-0.0
18:55:03.079174,2,1.0,0.0,0.0,-0.0
18:55:03.148795,1,1.0,0.0,0.0,-0.0
18:55:03.148795,2,1.0,0.0,0.0,-0.0
18:55:03.218535,1,1.0,0.0,0.0,-0.0
18:55:03.218535,2,1.0,0.0,0.0,-0.0
18:55:03.288139,1,1.0,0.0,0.0,-0.0
18:55:03.288139,2,1.0,0.0,0.0,-0.0
18:55:03.357874,1,1.0,0.0,0.0,-0.0
18:55:03.357874,2,1.0,0.0,0.0,-0.0
18:55:03.427499,1,1.0,0.0,0.0,-0.0
18:55:03.427499,2,1.0,0.0,0.0,-0.0
18:55:03.497099,1,1.0,0.0,0.0,-0.0
18:55:03.497099,2,1.0,0.0,0.0,-0.0
18:55:03.566750,1,1.0,0.0,0.0,-0.0
18:55:03.566750,2,1.0,0.0,0.0,-0.0
18:55:03.636378,1,1.0,0.0,0.0,-0.0
18:55:03.636378,2,1.0,0.0,0.0,-0.0
18:55:03.706038,1,1.0,0.0,0.0,-0.0
18:55:03.706038,2,1.0,0.0,0.0,-0.0
18:55:03.779478,1,1.0,0.0,0.0,-0.0
18:55:03.779478,2,1.0,0.0,-0.0,-0.0
18:55:03.849156,1,1.0,0.0,0.0,-0.0
18:55:03.849156,2,1.0,0.0,0.0,-0.0
18:55:03.918828,1,1.0,0.0,0.0,-0.0
18:55:03.918828,2,1.0,0.0,0.0,-0.0
18:55:03.988508,1,1.0,0.0,0.0,-0.0
18:55:03.988508,2,1.0,0.0,0.0,-0.0
18:55:04.058094,1,1.0,0.0,0.0,-0.0
18:55:04.058094,2,1.0,0.0,0.0,-0.0
18:55:04.127838,1,1.0,0.0,0.0,-0.0
18:55:04.127838,2,1.0,0.0,-0.0,-0.0
18:55:04.197454,1,1.0,0.0,0.0,-0.0
18:55:04.197454,2,1.0,0.0,-0.0,-0.0
18:55:04.267156,1,1.0,0.0,0.0,-0.0
18:55:04.267156,2,1.0,0.0,-0.0,-0.0
18:55:04.336906,1,1.0,0.0,0.0,-0.0
18:55:04.336906,2,1.0,0.0,-0.0,-0.0
18:55:04.406376,1,1.0,0.0,0.0,-0.0
18:55:04.406376,2,1.0,0.0,-0.0,-0.0
18:55:04.476028,1,1.0,0.0,0.0,-0.0
18:55:04.476028,2,1.0,0.0,-0.0,-0.0
18:55:04.545771,1,1.0,0.0,0.0,-0.0
18:55:04.545771,2,1.0,0.0,-0.0,-0.0
18:55:04.615334,1,1.0,0.0,0.0,-0.0
18:55:04.615334,2,1.0,0.0,-0.0,-0.0
18:55:04.688836,1,1.0,0.0,0.0,-0.0
18:55:04.688836,2,1.0,0.0,-0.0,-0.0
18:55:04.758430,1,1.0,0.0,0.0,-0.0
18:55:04.758430,2,1.0,0.0,-0.0,-0.0
18:55:04.828113,1,1.0,0.0,0.0,-0.0
18:55:04.828113,2,1.0,0.0,-0.0,-0.0
18:55:04.897830,1,1.0,0.0,0.0,-0.0
18:55:04.897830,2,1.0,0.0,-0.0,-0.0
18:55:04.967489,1,1.0,0.0,0.0,-0.0
18:55:04.967489,2,1.0,0.0,-0.0,-0.0
18:55:05.037082,1,1.0,0.0,0.0,-0.0
18:55:05.037082,2,1.0,0.0,-0.0,-0.0
18:55:05.106836,1,1.0,0.0,0.0,-0.0
18:55:05.106836,2,1.0,0.0,-0.0,-0.0
18:55:05.176501,1,1.0,0.0,0.0,-0.0
18:55:05.176501,2,1.0,0.0,-0.0,-0.0
18:55:05.246091,1,1.0,0.0,0.0,-0.0
18:55:05.246091,2,1.0,0.0,-0.0,-0.0
18:55:05.316067,1,1.0,0.0,0.0,-0.0
18:55:05.316067,2,1.0,0.0,-0.0,-0.0
