Frame,Time,Marker_0_X,Marker_0_Y,Marker_0_Z,Marker_1_X,Marker_1_Y,Marker_1_Z,Marker_2_X,Marker_2_Y,Marker_2_Z,Marker_3_X,Marker_3_Y,Marker_3_Z,Marker_4_X,Marker_4_Y,Marker_4_Z,Marker_5_X,Marker_5_Y,Marker_5_Z,Marker_6_X,Marker_6_Y,Marker_6_Z,Marker_7_X,Marker_7_Y,Marker_7_Z,Marker_8_X,Marker_8_Y,Marker_8_Z
0,0.0,86.40888079999999,-17.4786698,474.3978026,72.0732648,-34.268139000000005,453.57847879999997,83.5054428,-58.7309028,451.11978739999995,67.10968319999999,-75.74424900000001,438.93518700000004,76.90816179999999,-98.4315888,439.83939200000003,60.58913640000001,-113.6863266,429.1087952,48.324532399999995,-38.344205599999995,467.51078479999995,43.638251,-74.4875716,453.96244479999996,35.809518600000004,-112.260434,445.999695
1,0.03333333333333333,86.40965266666666,-17.480019,474.3987426666667,72.07354966666666,-34.270266,453.5793456666667,83.50572199999999,-58.73096833333333,451.11955766666665,67.10958866666667,-75.74143966666666,438.936615,76.90923299999999,-98.42967233333331,439.84306866666674,60.589529999999996,-113.68239066666666,429.10439033333336,48.32521833333334,-38.345675,467.5161846666667,43.638302,-74.48683399999999,453.96783466666665,35.80984233333333,-112.26271566666667,446.00394666666665
2,0.06666666666666667,86.40800675,-17.47670775,474.3959425,72.07499899999999,-34.265825500000005,453.5773545,83.50644125,-58.730014,451.11644724999996,67.11096,-75.74507499999999,438.934265,76.90794375,-98.43464125,439.83807375000004,60.58796325,-113.6887225,429.10746025000003,48.32490725,-38.34309375,467.51028425000004,43.63991925,-74.48686425,453.96186800000004,35.80961875,-112.2616445,446.002388
3,0.1,86.40900099999999,-17.478869200000002,474.4025208,72.0738588,-34.2689352,453.58292240000003,83.50560440000001,-58.7306784,451.12100819999995,67.1104508,-75.7449096,438.94116220000006,76.9070406,-98.43149560000002,439.8409788,60.5891754,-113.6858154,429.1077942,48.32468959999999,-38.3435066,467.5182434,43.63928,-74.4872056,453.97169219999995,35.8090668,-112.2625092,446.0074036
4,0.13333333333333333,86.40884133333334,-17.480170666666666,474.39908833333334,72.072998,-34.270721333333334,453.5782473333333,83.50590733333333,-58.734193000000005,451.12716666666665,67.10919666666666,-75.74409200000001,438.94304399999993,76.90808366666667,-98.43129733333335,439.8440756666667,60.589371,-113.683179,429.1066083333333,48.32368733333333,-38.344141666666665,467.5140276666666,43.63890966666667,-74.487475,453.97353100000004,35.809398666666674,-112.262268,446.008016
5,0.16666666666666666,86.4083825,-17.47923725,474.3980335,72.07490924999999,-34.267579,453.58159624999996,83.50695225,-58.732316000000004,451.12240575000004,67.109764,-75.74761575,438.9396365,76.90725325000001,-98.43731149999999,439.8416825,60.58693325,-113.69283874999999,429.11046625,48.32412625,-38.3442165,467.51628125,43.639124,-74.48737125,453.96659850000003,35.80704325000001,-112.264597,446.00860574999996
6,0.2,86.4088592,-17.4795572,474.3973572,72.0739502,-34.269467199999994,453.58068860000003,83.5062502,-58.7330154,451.123633,67.1099518,-75.7463454,438.9404662,76.9078002,-98.4346022,439.8417052,60.588340800000005,-113.68889759999999,429.11063240000004,48.3235832,-38.3449364,467.51793200000003,43.6378256,-74.4878768,453.9684876,35.8093432,-112.2644362,446.01097419999996
7,0.23333333333333334,86.409172,-17.480049,474.3962706666666,72.07292199999999,-34.271347,453.5766906666666,83.50590999999999,-58.734168000000004,451.12537633333324,67.109403,-75.74517033333332,438.9429323333333,76.90732066666668,-98.43166333333333,439.8400066666666,60.590042333333336,-113.68488033333334,429.11224366666664,48.323528333333336,-38.34354166666667,467.51201366666663,43.638842333333336,-74.48702999999999,453.96840399999996,35.81097533333334,-112.262202,446.004191
8,0.26666666666666666,86.40849125,-17.47810875,474.396744,72.07472800000001,-34.26664075,453.57545474999995,83.50741975,-58.732997749999996,451.122116,67.11033625,-75.747944,438.9384005,76.907734,-98.436798,439.84032425,60.58826175,-113.69205475,429.10829149999995,48.32420625,-38.343319,467.513191,43.63950150000001,-74.487705,453.964058,35.808601,-112.264177,446.0080565
9,0.3,86.4075638,-17.4778484,474.39542240000003,72.0735578,-34.267887200000004,453.57637940000006,83.50617500000001,-58.73171920000001,451.1217221999999,67.11019900000001,-75.7461958,438.93710340000007,76.907904,-98.43355260000001,439.84002680000003,60.5890938,-113.6855804,429.10469380000006,48.32446900000001,-38.3426656,467.51495380000006,43.639032,-74.48649300000001,453.96654039999993,35.8091072,-112.262259,446.01042479999995
