Format Version,1.24,Take Name,Take 2025-03-06 04.28.01 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-03-06 04.28.02.034 下午,Capture Start Frame,4498370,Total Frames in Take,6957,Total Exported Frames,6957,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001:Marker 001,Rigid Body 001:Marker 001,Rigid Body 001:Marker 001,Rigid Body 001:Marker 002,Rigid Body 001:Marker 002,Rigid Body 001:Marker 002,Rigid Body 001:Marker 003,Rigid Body 001:Marker 003,Rigid Body 001:Marker 003,Rigid Body 001:Marker 001,Rigid Body 001:Marker 001,Rigid Body 001:Marker 001,Rigid Body 001:Marker 002,Rigid Body 001:Marker 002,Rigid Body 001:Marker 002,Rigid Body 001:Marker 003,Rigid Body 001:Marker 003,Rigid Body 001:Marker 003,Unlabeled 3586,Unlabeled 3586,Unlabeled 3586,Unlabeled 3587,Unlabeled 3587,Unlabeled 3587,Unlabeled 3588,Unlabeled 3588,Unlabeled 3588,Unlabeled 3589,Unlabeled 3589,Unlabeled 3589,Unlabeled 3590,Unlabeled 3590,Unlabeled 3590,Unlabeled 3591,Unlabeled 3591,Unlabeled 3591,Unlabeled 3592,Unlabeled 3592,Unlabeled 3592,Unlabeled 3593,Unlabeled 3593,Unlabeled 3593,Unlabeled 3594,Unlabeled 3594,Unlabeled 3594
,ID,EE972A8EFA5C11EF4D75BD014E00259A,EE972A8EFA5C11EF4D75BD014E00259A,EE972A8EFA5C11EF4D75BD014E00259A,EE972A8EFA5C11EF4D75BD014E00259A,EE972A8EFA5C11EF4D75BD014E00259A,EE972A8EFA5C11EF4D75BD014E00259A,EE972A8EFA5C11EF4D75BD014E00259A,EE972A8EFA5C11EF4D75BD014E00259A,EE972A8EFA5C11EF4D75BD014E00259A,EE972A8EFA5C11EF4D75BD014E00259A,EE972A8EFA5C11EF4D75BD014E00259A,EE972A8EFA5C11EF4D75BD014E00259A,EE972A8EFA5C11EF4D75BD014E00259A,EE972A8EFA5C11EF4D75BD014E00259A,EE972A8EFA5C11EF4D75BD014E00259A,EE972A8EFA5C11EF4D75BD014E00259A,"EA894B55FA6411EF4D75BD014E00259A","EA894B55FA6411EF4D75BD014E00259A","EA894B55FA6411EF4D75BD014E00259A","EA894B53FA6411EF4D75BD014E00259A","EA894B53FA6411EF4D75BD014E00259A","EA894B53FA6411EF4D75BD014E00259A","EA894B54FA6411EF4D75BD014E00259A","EA894B54FA6411EF4D75BD014E00259A","EA894B54FA6411EF4D75BD014E00259A","256A4F0F692E6EF7911EF","256A4F0F692E6EF7911EF","256A4F0F692E6EF7911EF","256A8F0F692E6EF7911EF","256A8F0F692E6EF7911EF","256A8F0F692E6EF7911EF","256ABF0F692E6EF7911EF","256ABF0F692E6EF7911EF","256ABF0F692E6EF7911EF","256AEF0F692E6EF7911EF","256AEF0F692E6EF7911EF","256AEF0F692E6EF7911EF","256B2F0F692E6EF7911EF","256B2F0F692E6EF7911EF","256B2F0F692E6EF7911EF","256B9F0F692E6EF7911EF","256B9F0F692E6EF7911EF","256B9F0F692E6EF7911EF","256BAF0F692E6EF7911EF","256BAF0F692E6EF7911EF","256BAF0F692E6EF7911EF","256BEF0F692E6EF7911EF","256BEF0F692E6EF7911EF","256BEF0F692E6EF7911EF","256BFF0F692E6EF7911EF","256BFF0F692E6EF7911EF","256BFF0F692E6EF7911EF"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.001429,0.001777,0.000258,-0.999997,19.636372,118.563667,470.407745,10.662376,129.286194,469.500427,39.298504,125.165848,480.247864,8.948286,101.238945,461.474945,10.683474,129.279938,469.504608,39.293274,125.180649,480.246887,8.934737,101.231598,461.473633,22.180998,-2.489169,419.920593,15.187037,-76.140968,397.556061,54.439541,-57.932640,386.452087,38.499527,-74.428955,378.032196,54.031811,-18.163836,401.987610,52.903816,25.299360,421.043182,40.966438,4.954020,403.348602,22.027256,-39.336586,407.274963,39.911762,-36.220276,391.162018
1,0.008333,0.001222,0.001482,0.000156,-0.999998,19.637804,118.563194,470.424896,10.661078,129.284256,469.527313,39.304382,125.165344,480.256104,8.948000,101.239990,461.491241,10.678496,129.284744,469.535034,39.295532,125.174461,480.254669,8.939484,101.230385,461.484985,22.183184,-2.492122,419.925232,15.185892,-76.141418,397.561340,54.440262,-57.927181,386.446838,38.495331,-74.428520,378.024841,54.030186,-18.161108,401.999359,52.908417,25.304222,421.056946,40.969460,4.955779,403.365265,22.033716,-39.334404,407.287628,39.910511,-36.222389,391.161987
2,0.016667,0.000633,0.001624,0.000032,-0.999999,19.632418,118.556541,470.405304,10.653261,129.276428,469.517792,39.294548,125.152039,480.249878,8.949492,101.241188,461.448212,10.676603,129.283234,469.529572,39.294022,125.172806,480.255066,8.926339,101.213127,461.431000,22.178833,-2.492656,419.905945,15.185425,-76.140900,397.555084,54.441521,-57.929039,386.443085,38.496475,-74.431938,378.025604,54.031792,-18.159899,401.998596,52.906189,25.297350,421.038300,40.970146,4.954214,403.363007,22.023664,-39.332832,407.263550,39.911224,-36.217007,391.158051
3,0.025000,0.000858,0.001618,0.000064,-0.999998,19.631203,118.558189,470.397949,10.652727,129.278244,469.505737,39.293877,125.156837,480.239319,8.947057,101.239502,461.448761,10.680282,129.274612,469.515015,39.286625,125.177132,480.240356,8.927849,101.225052,461.441315,22.182943,-2.490170,419.925415,15.185771,-76.139267,397.558228,54.439014,-57.930344,386.442688,38.497284,-74.429848,378.032410,54.029720,-18.166658,402.000610,52.910587,25.307873,421.044067,40.971226,4.953852,403.364838,22.030710,-39.336559,407.279480,39.911098,-36.223915,391.163147
4,0.033333,0.001180,0.001456,0.000084,-0.999998,19.632660,118.562073,470.404602,10.654338,129.281921,469.508392,39.298801,125.166237,480.235352,8.944889,101.238068,461.470032,10.682341,129.276123,469.518311,39.284561,125.180977,480.233337,8.931368,101.229073,461.462189,22.182640,-2.486932,419.926483,15.186011,-76.142075,397.561890,54.441383,-57.927570,386.445068,38.497475,-74.426613,378.022705,54.030499,-18.158438,401.988922,52.906948,25.296574,421.058014,40.968449,4.954642,403.365570,22.032497,-39.339890,407.292480,39.911148,-36.218716,391.156677
5,0.041667,0.001095,0.001832,0.000078,-0.999998,19.637247,118.565125,470.425842,10.659476,129.285019,469.524689,39.295902,125.167847,480.272522,8.956415,101.242516,461.480286,10.679473,129.278992,469.532501,39.301090,125.190453,480.285614,8.932111,101.226028,461.464783,22.179949,-2.492172,419.926941,15.183534,-76.138016,397.555756,54.439480,-57.928650,386.435883,38.497631,-74.428421,378.025024,54.029331,-18.162485,401.988708,52.913921,25.304693,421.057739,40.966156,4.955105,403.351593,22.031988,-39.338161,407.296173,39.909702,-36.222988,391.159637
